train_guid,influence,test_guid
0,0.1892494410276413,481
1,0.30405193567276,481
2,-0.0052564553916454315,481
3,0.762544572353363,481
4,0.1589176058769226,481
5,0.18113160133361816,481
6,-0.0023425237741321325,481
7,-0.7835389375686646,481
8,0.2083444893360138,481
9,-0.46143415570259094,481
10,0.263572096824646,481
11,0.08499710261821747,481
12,0.19704215228557587,481
13,0.16642586886882782,481
14,0.4258532226085663,481
15,-0.08957536518573761,481
16,0.614311695098877,481
17,-0.18887493014335632,481
18,0.9018268585205078,481
19,-0.053630344569683075,481
20,-0.05761262774467468,481
21,-0.30171674489974976,481
22,-0.1686759889125824,481
23,-0.06979849934577942,481
24,0.14747999608516693,481
25,-0.05193045735359192,481
26,0.026677865535020828,481
27,-0.20705819129943848,481
28,-0.22716180980205536,481
29,0.11433860659599304,481
30,1.0346462726593018,481
31,-0.4138892889022827,481
32,0.13784541189670563,481
33,0.15838176012039185,481
34,0.8077564239501953,481
35,-0.2637781500816345,481
36,-0.28788596391677856,481
37,-0.04552493989467621,481
38,0.07944181561470032,481
39,-1.2906891107559204,481
40,0.4148139953613281,481
41,1.0500539541244507,481
42,0.7741893529891968,481
43,-0.011105693876743317,481
44,0.5100482106208801,481
45,-0.31592631340026855,481
46,-0.038340501487255096,481
47,-0.1609615981578827,481
48,-0.21808889508247375,481
49,0.2515568733215332,481
50,0.6588146686553955,481
51,-0.4492030441761017,481
52,0.35143765807151794,481
53,-0.050586529076099396,481
54,0.7156652212142944,481
55,0.6554960012435913,481
56,0.093168243765831,481
57,-0.43029800057411194,481
58,-0.32285764813423157,481
59,0.7514875531196594,481
60,-0.4272620379924774,481
61,1.1297699213027954,481
62,0.7919865250587463,481
63,0.12698355317115784,481
64,0.525371789932251,481
65,-2.6419143676757812,481
66,0.42835962772369385,481
67,0.8211883306503296,481
68,-0.22371019423007965,481
69,-0.0032380525954067707,481
70,0.2420157939195633,481
71,0.10850723087787628,481
72,-0.2858543395996094,481
73,0.4585838317871094,481
74,0.3569738268852234,481
75,-0.03952621668577194,481
76,0.3754565715789795,481
77,-0.006104147061705589,481
78,1.316023349761963,481
79,0.0372188575565815,481
80,-0.06769014894962311,481
81,0.29073888063430786,481
82,-1.6505763530731201,481
83,-0.07756558060646057,481
84,-0.3680032789707184,481
85,0.7297946214675903,481
86,-0.3666517734527588,481
87,-0.09502382576465607,481
88,-0.10851337015628815,481
89,-0.5772168040275574,481
90,0.7518539428710938,481
91,-1.568114995956421,481
92,1.2668969631195068,481
93,-0.13698427379131317,481
94,-0.9811050295829773,481
95,-1.2687129974365234,481
96,0.4154414236545563,481
97,-0.5142166018486023,481
98,-0.078839510679245,481
99,-0.058787666261196136,481
100,-0.4683438837528229,481
101,-0.18492890894412994,481
102,0.7129181027412415,481
103,-1.3628087043762207,481
104,0.2956138849258423,481
105,-1.2688000202178955,481
106,0.21551574766635895,481
107,1.0567853450775146,481
108,-0.04444965720176697,481
109,-0.8928400874137878,481
110,0.11416006088256836,481
111,-0.9386147260665894,481
112,-0.004520782269537449,481
113,-0.010809574276208878,481
114,0.4756843149662018,481
115,1.4390259981155396,481
116,0.3346368074417114,481
117,0.4846076965332031,481
118,-0.35359078645706177,481
119,1.2302950620651245,481
120,-0.08492369949817657,481
121,0.2296849489212036,481
122,0.13374967873096466,481
123,2.1973657608032227,481
124,-0.6084556579589844,481
125,0.14378894865512848,481
126,-0.5356113910675049,481
127,-0.0008259540190920234,481
128,-0.007428831420838833,481
129,1.0136064291000366,481
130,-0.4272226095199585,481
131,1.2002151012420654,481
132,-0.010772626847028732,481
133,0.036387890577316284,481
134,0.01920970156788826,481
135,-0.5194867849349976,481
136,-0.0006535670254379511,481
137,-1.1986433267593384,481
138,0.5880361199378967,481
139,1.2017091512680054,481
140,-0.2542324662208557,481
141,-0.003310748375952244,481
142,-0.06367839127779007,481
143,1.3401892185211182,481
144,1.3885273933410645,481
145,-0.26279717683792114,481
146,1.659180998802185,481
147,-0.19798798859119415,481
148,0.1406276524066925,481
149,-0.7411853075027466,481
150,-0.0004281203728169203,481
151,0.6839019060134888,481
152,-0.6122889518737793,481
