train_guid,influence,test_guid
0,-1.6106364727020264,702
1,-0.1900845319032669,702
2,0.03343330696225166,702
3,-2.2754440307617188,702
4,-1.127109408378601,702
5,-0.3664039373397827,702
6,0.21123260259628296,702
7,0.27499920129776,702
8,-0.22764351963996887,702
9,3.0834579467773438,702
10,-0.9998315572738647,702
11,-0.39957037568092346,702
12,-0.2809053063392639,702
13,-1.0422240495681763,702
14,-0.9386470317840576,702
15,0.26952987909317017,702
16,-1.5168479681015015,702
17,0.28473132848739624,702
18,-1.7090365886688232,702
19,0.7950217127799988,702
20,0.29960206151008606,702
21,4.6303229331970215,702
22,-0.08281992375850677,702
23,0.42833244800567627,702
24,-0.22623717784881592,702
25,0.06730623543262482,702
26,-0.35290658473968506,702
27,0.6072293519973755,702
28,0.11798626184463501,702
29,-0.3336326777935028,702
30,-0.5234406590461731,702
31,0.029763564467430115,702
32,-0.6062565445899963,702
33,-1.0294630527496338,702
34,-0.6429820656776428,702
35,1.548661231994629,702
36,1.178852915763855,702
37,0.4130854606628418,702
38,-0.6826965808868408,702
39,0.5354134440422058,702
40,-1.3470476865768433,702
41,0.058737993240356445,702
42,-2.0332489013671875,702
43,1.4719412326812744,702
44,-3.882248640060425,702
45,0.40616706013679504,702
46,0.0892866849899292,702
47,-6.074554443359375,702
48,0.9490415453910828,702
49,-0.2769048810005188,702
50,-0.9911736249923706,702
51,1.279188871383667,702
52,-0.6051504611968994,702
53,0.05475056916475296,702
54,-0.7273802757263184,702
55,-0.8981709480285645,702
56,-0.5162098407745361,702
57,0.604885458946228,702
58,1.0859191417694092,702
59,-0.3844490051269531,702
60,0.5137829184532166,702
61,-0.20728081464767456,702
62,-1.2594366073608398,702
63,-2.3014659881591797,702
64,-2.0645599365234375,702
65,0.6663608551025391,702
66,-2.0053930282592773,702
67,-0.1888960897922516,702
68,-3.39442777633667,702
69,0.0140124736353755,702
70,-1.6798609495162964,702
71,-0.11252986639738083,702
72,0.037368789315223694,702
73,-1.451954960823059,702
74,-10.4495849609375,702
75,0.13638992607593536,702
76,-0.2441665232181549,702
77,-0.2762693166732788,702
78,-0.7968286275863647,702
79,0.47414588928222656,702
80,0.005436152219772339,702
81,0.34573474526405334,702
82,1.5256102085113525,702
83,0.1480981707572937,702
84,0.6361305117607117,702
85,-3.796511650085449,702
86,0.5277261734008789,702
87,0.5467286705970764,702
88,0.22520661354064941,702
89,1.2009460926055908,702
90,-1.072375774383545,702
91,6.72769832611084,702
92,-1.3322104215621948,702
93,0.6263527274131775,702
94,6.5572381019592285,702
95,0.8846413493156433,702
96,-0.519357442855835,702
97,1.872644305229187,702
98,0.059105001389980316,702
99,0.41042613983154297,702
100,0.3556596636772156,702
101,0.05136975646018982,702
102,-2.304036855697632,702
103,1.115422248840332,702
104,-3.5006308555603027,702
105,2.7597763538360596,702
106,-2.4012022018432617,702
107,-3.601933002471924,702
108,1.228996992111206,702
109,0.2543879747390747,702
110,-0.6386878490447998,702
111,0.914405882358551,702
112,0.027994010597467422,702
113,-0.01560761034488678,702
114,-0.3336697220802307,702
115,-0.6589557528495789,702
116,-0.6831396818161011,702
117,-0.3630564510822296,702
118,0.4880545139312744,702
119,-3.4839580059051514,702
120,0.09386543184518814,702
121,-0.9607473611831665,702
122,-0.2188471555709839,702
123,-0.8991947174072266,702
124,0.2506016790866852,702
125,-0.7926782965660095,702
126,3.9635074138641357,702
127,-2.8136884793639183e-05,702
128,0.04533929377794266,702
129,0.06608270108699799,702
130,1.086451768875122,702
131,-1.6422383785247803,702
132,0.005649793893098831,702
133,-0.1374741643667221,702
134,-0.43779733777046204,702
135,2.1720499992370605,702
136,0.11716654896736145,702
137,0.7738872170448303,702
138,-0.05399283766746521,702
139,-1.6163864135742188,702
140,0.23620589077472687,702
141,0.06218540668487549,702
142,0.6060932874679565,702
143,-2.2210710048675537,702
144,-1.290784239768982,702
145,0.5331028699874878,702
146,-4.946749210357666,702
147,0.29795658588409424,702
148,-0.3767191469669342,702
149,2.54787540435791,702
150,0.002068305155262351,702
151,-0.008793413639068604,702
152,-0.4242923855781555,702
153,0.9721289873123169,702
154,-2.823192834854126,702
155,-2.2505736351013184,702
156,0.05915392190217972,702
157,1.466744303703308,702
158,0.9467605948448181,702
159,-1.5129626989364624,702
160,3.405599355697632,702
161,-0.6638634204864502,702
162,-0.03500007092952728,702
163,1.9592400789260864,702
164,0.3903014063835144,702
165,-0.6997483968734741,702
166,0.8755776882171631,702
167,0.7464306354522705,702
168,1.8196654319763184,702
169,-2.5004663467407227,702
170,0.26716333627700806,702
171,0.9666858315467834,702
172,1.203387975692749,702
173,-0.9229954481124878,702
174,0.05124179273843765,702
175,-3.0662875175476074,702
176,1.409906268119812,702
177,1.0829012393951416,702
178,-0.13511386513710022,702
179,0.5370661020278931,702
180,-2.3539156913757324,702
181,-1.1409144401550293,702
182,3.7710793018341064,702
183,-1.8796557188034058,702
184,0.5661472082138062,702
185,0.9479365348815918,702
186,-2.4274635314941406,702
187,-0.9942559599876404,702
188,0.14508801698684692,702
189,-0.12577733397483826,702
190,-9.808500289916992,702
191,1.7881056070327759,702
192,-0.1998632401227951,702
193,-3.405121326446533,702
194,-0.5157735347747803,702
195,-1.5732365846633911,702
196,0.607370913028717,702
197,0.7623904943466187,702
198,-1.513340711593628,702
199,-0.25843286514282227,702
200,-0.2902631163597107,702
201,1.0109994411468506,702
202,-6.31058931350708,702
203,-0.4785364270210266,702
204,-0.4491497874259949,702
205,0.03186076134443283,702
206,3.1669442653656006,702
207,-0.8673439621925354,702
208,0.03749631345272064,702
209,-1.897395133972168,702
210,-0.6834923624992371,702
211,-0.9062953591346741,702
212,1.3081306219100952,702
213,-1.7857340574264526,702
214,-1.6223136186599731,702
215,-0.08382865786552429,702
216,0.28201353549957275,702
217,0.5174683332443237,702
218,-1.9445195198059082,702
219,0.022166797891259193,702
220,0.051366113126277924,702
221,-0.21991553902626038,702
222,-1.4501854181289673,702
223,0.6266310811042786,702
224,4.5932416915893555,702
225,0.6246767640113831,702
226,0.6456193327903748,702
227,-0.5656330585479736,702
228,-1.3246911764144897,702
229,2.2639291286468506,702
230,2.1369550228118896,702
231,0.9725465178489685,702
232,1.3220655918121338,702
233,-0.6196510791778564,702
234,0.01919909566640854,702
235,-0.5601102709770203,702
236,-0.299890398979187,702
237,0.23893100023269653,702
238,-0.30489635467529297,702
239,0.2889859080314636,702
240,0.24068504571914673,702
241,-3.798527479171753,702
242,-0.8609262704849243,702
243,0.3371742367744446,702
244,-1.4643394947052002,702
245,0.39450591802597046,702
246,1.999193787574768,702
247,-1.3327969312667847,702
248,-4.09383487701416,702
249,-1.3308072090148926,702
250,0.8138464689254761,702
251,-0.8059722185134888,702
252,-0.07080136984586716,702
253,-4.512333393096924,702
254,-2.0246598720550537,702
255,0.03411238268017769,702
256,-0.5849728584289551,702
257,-1.5174373388290405,702
258,-0.5237834453582764,702
259,0.44874799251556396,702
260,-0.1084798201918602,702
261,0.5721763372421265,702
262,-7.1831560134887695,702
263,-0.5317378044128418,702
264,-0.38530200719833374,702
265,0.27937549352645874,702
266,6.0928850173950195,702
267,0.3516249656677246,702
268,-0.22571121156215668,702
269,0.3765500783920288,702
270,-2.4110729694366455,702
271,-0.3543095886707306,702
272,-0.1340288519859314,702
273,0.2098272144794464,702
274,1.4590595960617065,702
275,0.15874318778514862,702
276,0.36679738759994507,702
277,-0.6256916522979736,702
278,0.19561438262462616,702
279,-1.835627555847168,702
280,1.6901509761810303,702
281,3.2302353382110596,702
282,0.9307635426521301,702
283,3.5680999755859375,702
284,0.0015541911125183105,702
285,0.9984294176101685,702
286,-0.053189560770988464,702
287,0.9751288890838623,702
288,0.1072482317686081,702
289,0.11205175518989563,702
290,4.375494956970215,702
291,0.6045355796813965,702
292,2.111536741256714,702
293,-2.076586961746216,702
294,0.6090286374092102,702
295,0.46446919441223145,702
296,0.5318586826324463,702
297,-2.615086555480957,702
298,-0.215035080909729,702
299,-0.45278894901275635,702
300,0.08085022121667862,702
301,0.24814832210540771,702
302,-0.10164278745651245,702
303,1.5003116130828857,702
304,-0.5466119050979614,702
305,0.026578553020954132,702
306,-0.10490083694458008,702
307,-1.795230507850647,702
308,0.08872538805007935,702
309,1.484665036201477,702
310,0.41070932149887085,702
311,3.2201225757598877,702
312,0.1890261322259903,702
313,-0.0922476202249527,702
314,-1.3267929553985596,702
315,0.20263850688934326,702
316,-0.44209086894989014,702
317,0.0007229745388031006,702
318,-0.13447874784469604,702
319,0.07484161853790283,702
320,-0.12985128164291382,702
321,0.1615590751171112,702
322,0.2041458785533905,702
323,0.28812551498413086,702
324,0.020816244184970856,702
325,3.904726982116699,702
