train_guid,influence,test_guid
0,1.189089059829712,733
1,-1.1372418403625488,733
2,0.07134777307510376,733
3,-5.364603519439697,733
4,-0.429047167301178,733
5,-0.7688325047492981,733
6,0.11928296089172363,733
7,0.6588168144226074,733
8,-1.5683865547180176,733
9,1.5870871543884277,733
10,-1.6635029315948486,733
11,-0.5872482061386108,733
12,-1.1320058107376099,733
13,-0.34280115365982056,733
14,-2.84635329246521,733
15,-0.000918898731470108,733
16,0.4965144395828247,733
17,0.2256408929824829,733
18,0.658734142780304,733
19,1.275193214416504,733
20,0.4009408950805664,733
21,6.308823108673096,733
22,-0.02369454875588417,733
23,0.5381772518157959,733
24,-0.4847281873226166,733
25,0.11238980293273926,733
26,-0.4908466637134552,733
27,0.17589601874351501,733
28,0.18241161108016968,733
29,-0.6410602927207947,733
30,-0.5890182852745056,733
31,0.027512475848197937,733
32,-0.4394826889038086,733
33,0.29105332493782043,733
34,-1.7791314125061035,733
35,0.8779783844947815,733
36,0.7452096939086914,733
37,-0.04029204323887825,733
38,-0.5493489503860474,733
39,-0.5229082107543945,733
40,-2.372145652770996,733
41,-0.5252707004547119,733
42,-2.7419886589050293,733
43,0.9998981952667236,733
44,1.1877624988555908,733
45,0.37241697311401367,733
46,0.058648932725191116,733
47,-1.675557017326355,733
48,0.9012405872344971,733
49,-0.30337393283843994,733
50,-0.6010937690734863,733
51,2.2797162532806396,733
52,-0.2837466299533844,733
53,0.06608724594116211,733
54,-0.17706945538520813,733
55,-1.0264047384262085,733
56,-0.24090871214866638,733
57,1.0027081966400146,733
58,0.10419691354036331,733
59,-0.2750427722930908,733
60,0.3769301176071167,733
61,-1.4921112060546875,733
62,0.6776003837585449,733
63,-3.1917037963867188,733
64,-3.3379464149475098,733
65,1.2149072885513306,733
66,-2.3923282623291016,733
67,-0.6030219793319702,733
68,-2.001974582672119,733
69,0.004824127070605755,733
70,-2.443140745162964,733
71,-0.29996976256370544,733
72,0.530124306678772,733
73,-3.4991207122802734,733
74,-1.2347073554992676,733
75,0.24866564571857452,733
76,-0.06695623695850372,733
77,-0.8034284114837646,733
78,-2.4635515213012695,733
79,0.37424176931381226,733
80,0.2248416543006897,733
81,0.8749722242355347,733
82,3.4577479362487793,733
83,7.4705109000206e-05,733
84,0.5924856066703796,733
85,-1.9269564151763916,733
86,0.655668318271637,733
87,0.5240328907966614,733
88,0.2709583342075348,733
89,-0.4330177903175354,733
90,-1.7870252132415771,733
91,5.614124298095703,733
92,-2.789339542388916,733
93,0.557598352432251,733
94,2.077321767807007,733
95,0.39762938022613525,733
96,0.06754976511001587,733
97,2.0892934799194336,733
98,0.2825336456298828,733
99,0.17028245329856873,733
100,-0.6615935564041138,733
101,0.1368008255958557,733
102,-3.564652919769287,733
103,1.571467638015747,733
104,0.8428950905799866,733
105,1.276249885559082,733
106,-1.1919742822647095,733
107,0.10357847809791565,733
108,0.46160614490509033,733
109,0.35965269804000854,733
110,-1.2996248006820679,733
111,-0.8465713262557983,733
112,0.012369774281978607,733
113,0.059164151549339294,733
114,-1.2666988372802734,733
115,-1.1817097663879395,733
116,-1.2388423681259155,733
117,-0.410366028547287,733
118,0.35741546750068665,733
119,-4.212467670440674,733
120,0.029551606625318527,733
121,-0.6012792587280273,733
122,-0.18088367581367493,733
123,-3.072859287261963,733
124,0.897962212562561,733
125,-0.5392042398452759,733
126,1.8788846731185913,733
127,0.0028146172408014536,733
128,0.0842970535159111,733
129,0.3866088390350342,733
130,-0.39514490962028503,733
131,-3.3752083778381348,733
132,0.03300940990447998,733
133,-0.16592393815517426,733
134,0.07054503262042999,733
135,3.1081807613372803,733
136,0.028244415298104286,733
137,2.250976800918579,733
138,-1.6130683422088623,733
139,-1.792468547821045,733
140,-0.058088190853595734,733
141,0.11713489890098572,733
142,0.8468851447105408,733
143,-1.964478850364685,733
144,0.754226803779602,733
145,0.20031443238258362,733
146,-2.4180188179016113,733
147,-0.04821188002824783,733
148,-1.1103824377059937,733
149,-0.3797883987426758,733
150,0.004204199183732271,733
151,0.5239441394805908,733
152,0.2626400589942932,733
153,0.334469199180603,733
154,0.3736533224582672,733
155,-1.626121997833252,733
156,-0.03963851556181908,733
157,1.2220075130462646,733
158,0.5539597272872925,733
159,-2.2771356105804443,733
160,2.583320140838623,733
161,-1.1565220355987549,733
162,-0.34746336936950684,733
163,0.1393406093120575,733
164,0.051312871277332306,733
165,-0.2837664484977722,733
166,1.1933661699295044,733
167,0.7602164149284363,733
168,5.705705642700195,733
169,-1.679748773574829,733
170,0.2777080237865448,733
171,0.7125331163406372,733
172,9.073579788208008,733
173,-0.9202911853790283,733
174,0.061141237616539,733
175,-1.6844841241836548,733
176,0.1585134118795395,733
177,-0.2609843909740448,733
178,-0.19708263874053955,733
179,1.206533670425415,733
180,-1.6489118337631226,733
181,-0.38400059938430786,733
182,5.000107765197754,733
183,-0.24318115413188934,733
184,1.0539216995239258,733
185,0.45372316241264343,733
186,-1.4795347452163696,733
187,-1.4049413204193115,733
188,0.03260178118944168,733
189,-0.16621702909469604,733
190,-7.737870216369629,733
191,0.9055190682411194,733
192,-0.016064263880252838,733
193,-5.87248420715332,733
194,-0.6923961043357849,733
195,-2.428737163543701,733
196,1.0313313007354736,733
197,0.5353571176528931,733
198,-3.7529449462890625,733
199,-0.29530179500579834,733
200,-2.20145320892334,733
201,0.33975163102149963,733
202,-2.1490848064422607,733
203,-0.7283785343170166,733
204,-0.29159390926361084,733
205,0.060895808041095734,733
206,1.8737032413482666,733
207,-1.6015212535858154,733
208,0.055498506873846054,733
209,-4.0135579109191895,733
210,-1.0190068483352661,733
211,0.06256657093763351,733
212,1.8477082252502441,733
213,-3.6430344581604004,733
214,-2.4601945877075195,733
215,1.5580613613128662,733
216,0.4349974989891052,733
217,-0.6028937101364136,733
218,-2.131598711013794,733
219,0.023180846124887466,733
220,0.05389254540205002,733
221,-0.22085124254226685,733
222,-0.382895290851593,733
223,-0.08648154884576797,733
224,6.829833030700684,733
225,0.8050628900527954,733
226,-0.831728458404541,733
227,-0.3263446092605591,733
228,-0.39235422015190125,733
229,2.2878594398498535,733
230,4.469080924987793,733
231,-0.17148880660533905,733
232,0.5905855894088745,733
233,-0.9670898914337158,733
234,0.030749350786209106,733
235,-0.3050583004951477,733
236,-0.5299725532531738,733
237,-5.365365028381348,733
238,-0.43154266476631165,733
239,0.5420445203781128,733
240,-0.05568736046552658,733
241,-2.4410147666931152,733
242,-1.720308542251587,733
243,-0.5277245044708252,733
244,-2.3104047775268555,733
245,0.41406020522117615,733
246,4.4718708992004395,733
247,-0.5778340101242065,733
248,0.33174148201942444,733
249,0.07704561203718185,733
250,-0.5600759983062744,733
251,-3.58245849609375,733
252,-0.2824189364910126,733
253,-2.2509734630584717,733
254,-2.22244930267334,733
255,0.005603279918432236,733
256,-0.45156753063201904,733
257,-2.2500486373901367,733
258,0.7132545113563538,733
259,2.3784732818603516,733
260,-0.2304520159959793,733
261,0.9789161682128906,733
262,-0.5492479205131531,733
263,-0.8267730474472046,733
264,-0.46583300828933716,733
265,0.5210931301116943,733
266,-1.4087673425674438,733
267,0.4353625774383545,733
268,-0.07962469756603241,733
269,0.4318755269050598,733
270,-0.7541624307632446,733
271,-0.15320985019207,733
272,-3.542750358581543,733
273,-1.3983346223831177,733
274,0.9967203736305237,733
275,0.3429677486419678,733
276,0.8241627812385559,733
277,0.20069405436515808,733
278,0.1273689717054367,733
279,-0.9463493824005127,733
280,1.1984162330627441,733
281,2.02162766456604,733
282,2.827929973602295,733
283,0.30733722448349,733
284,-0.2692881226539612,733
285,0.48633822798728943,733
286,-0.04667060822248459,733
287,0.17381519079208374,733
288,0.1343861222267151,733
289,0.24475346505641937,733
290,3.3989310264587402,733
291,0.5023860931396484,733
292,1.340583324432373,733
293,-0.7158818244934082,733
294,-0.014921862632036209,733
295,0.4056564271450043,733
296,0.033245749771595,733
297,-3.501098394393921,733
298,-0.6537052392959595,733
299,-3.97530460357666,733
300,0.18700572848320007,733
301,-0.06159419193863869,733
302,-3.3914289474487305,733
303,0.3200873136520386,733
304,0.32464733719825745,733
305,0.060806602239608765,733
306,0.265042781829834,733
307,-0.8683978319168091,733
308,0.04599945619702339,733
309,3.2737045288085938,733
310,0.013105349615216255,733
