train_guid,influence,test_guid
0,-0.2516826093196869,266
1,0.18356162309646606,266
2,-0.0371302105486393,266
3,1.4459483623504639,266
4,0.7400552034378052,266
5,0.7276462912559509,266
6,-0.15994079411029816,266
7,-0.2660260498523712,266
8,0.8275805115699768,266
9,-4.111030578613281,266
10,0.7510636448860168,266
11,0.07726025581359863,266
12,0.8156200647354126,266
13,-0.18126480281352997,266
14,0.804013729095459,266
15,-0.11388061195611954,266
16,0.11279195547103882,266
17,-0.05916134640574455,266
18,2.2672600746154785,266
19,-1.9554121494293213,266
20,-0.3313588500022888,266
21,-12.763727188110352,266
22,-0.01868705451488495,266
23,-0.13219255208969116,266
24,0.29802584648132324,266
25,-0.04996934533119202,266
26,0.44172894954681396,266
27,-0.5158734917640686,266
28,0.16113458573818207,266
29,0.6607540845870972,266
30,2.9180564880371094,266
31,0.06980739533901215,266
32,0.18262776732444763,266
33,0.3932269215583801,266
34,2.1073379516601562,266
35,-0.8559736609458923,266
36,-1.1045424938201904,266
37,-0.33054226636886597,266
38,0.3515225350856781,266
39,-2.6292715072631836,266
40,2.4496395587921143,266
41,-0.7603558301925659,266
42,1.3634313344955444,266
43,-0.679358720779419,266
44,1.6276819705963135,266
45,-0.35769155621528625,266
46,-0.034925252199172974,266
47,11.633722305297852,266
48,-0.22951379418373108,266
49,-0.11282224953174591,266
50,0.18291214108467102,266
51,-2.186053991317749,266
52,-0.08119302988052368,266
53,0.058708712458610535,266
54,0.4068342447280884,266
55,-0.20910558104515076,266
56,0.1617729812860489,266
57,-0.22483107447624207,266
58,-0.25729280710220337,266
59,0.45656803250312805,266
60,-0.21238641440868378,266
61,-0.4430706799030304,266
62,0.5316715240478516,266
63,2.090695381164551,266
64,2.3137946128845215,266
65,-0.06329353153705597,266
66,0.9219127893447876,266
67,-0.12206265330314636,266
68,4.627621650695801,266
69,-0.01802758313715458,266
70,1.2922203540802002,266
71,0.508350670337677,266
72,0.30641302466392517,266
73,1.5790315866470337,266
74,0.628385066986084,266
75,-0.09813988208770752,266
76,-0.3204571604728699,266
77,0.0787748396396637,266
78,-0.40296879410743713,266
79,-0.47232621908187866,266
80,-0.051815807819366455,266
81,-0.6245375871658325,266
82,-0.59332275390625,266
83,-0.34834226965904236,266
84,-0.5958784222602844,266
85,3.566927194595337,266
86,-0.3412788510322571,266
87,-0.6724165081977844,266
88,-0.03571554273366928,266
89,-0.3126509189605713,266
90,1.4360058307647705,266
91,-4.043811321258545,266
92,1.267289638519287,266
93,-0.5346505641937256,266
94,-7.709646224975586,266
95,0.4886820316314697,266
96,0.03422640264034271,266
97,-3.5978152751922607,266
98,-0.08974973857402802,266
99,-0.05345096066594124,266
100,-0.8598055839538574,266
101,0.14859135448932648,266
102,0.45504188537597656,266
103,-2.897067070007324,266
104,2.290419578552246,266
