train_guid,influence,test_guid
0,-1.2247930765151978,869
1,-1.4413403272628784,869
2,0.10898353159427643,869
3,-5.735682964324951,869
4,0.2013392299413681,869
5,-1.3699398040771484,869
6,0.3134012520313263,869
7,-1.6024072170257568,869
8,-0.6410016417503357,869
9,7.121282577514648,869
10,-2.9685420989990234,869
11,-0.9113963842391968,869
12,-1.01350998878479,869
13,0.8063231706619263,869
14,-4.265921115875244,869
15,-0.06421053409576416,869
16,4.145134925842285,869
17,0.158605694770813,869
18,2.579770803451538,869
19,4.337629318237305,869
20,1.2765653133392334,869
21,5.248939514160156,869
22,-0.1968543529510498,869
23,1.169931173324585,869
24,-0.8432587385177612,869
25,0.15364333987236023,869
26,-0.8117771148681641,869
27,0.10244894027709961,869
28,0.6753789186477661,869
29,-0.5750374794006348,869
30,-5.726309299468994,869
31,0.4824511706829071,869
32,-1.1478067636489868,869
33,0.2976996898651123,869
34,-6.797347068786621,869
35,0.2554168701171875,869
36,1.9288545846939087,869
37,0.10890273004770279,869
38,-0.2876512110233307,869
39,-1.9277594089508057,869
40,-3.111935615539551,869
41,-1.5509988069534302,869
42,-1.63071870803833,869
43,1.5229836702346802,869
44,0.6154828071594238,869
45,0.14279842376708984,869
46,0.16720236837863922,869
47,-5.3688530921936035,869
48,0.9901285171508789,869
49,0.08381031453609467,869
50,3.6147964000701904,869
51,1.3984198570251465,869
52,0.7183253765106201,869
53,-0.009331684559583664,869
54,1.0123401880264282,869
55,-2.223673105239868,869
56,-0.0565045028924942,869
57,1.9291975498199463,869
58,1.277491569519043,869
59,-0.8296403884887695,869
60,-1.510773777961731,869
61,-1.700073480606079,869
62,2.8521509170532227,869
63,-6.112907886505127,869
64,-3.8074851036071777,869
65,-3.1558594703674316,869
66,-2.7260184288024902,869
67,1.643908977508545,869
68,-3.8281173706054688,869
69,0.0044320737943053246,869
70,-3.557431221008301,869
71,-0.5178784728050232,869
72,-0.3308299779891968,869
73,-0.48830628395080566,869
74,-2.9318084716796875,869
75,0.6459194421768188,869
76,-0.19727718830108643,869
77,-1.0645164251327515,869
78,-2.8162922859191895,869
79,0.8400698304176331,869
80,0.305853009223938,869
81,3.081667900085449,869
82,0.7690458297729492,869
83,0.34372514486312866,869
84,1.343824863433838,869
85,-6.637977123260498,869
86,0.35719650983810425,869
87,0.782635509967804,869
88,0.5489987730979919,869
89,-2.711371898651123,869
90,-0.2644551992416382,869
91,5.739328861236572,869
92,1.1708217859268188,869
93,0.880527675151825,869
94,2.813814401626587,869
95,-1.2664794921875,869
96,-0.53737872838974,869
97,-0.09837573766708374,869
98,0.18440593779087067,869
99,0.2085075080394745,869
100,-1.739169955253601,869
101,-0.554135799407959,869
102,-2.989933490753174,869
103,-0.11707091331481934,869
104,2.742705821990967,869
105,6.649834156036377,869
106,-0.6904146671295166,869
107,-1.578050136566162,869
108,1.801613688468933,869
109,-0.6517884731292725,869
110,-2.720200538635254,869
111,-2.1891565322875977,869
112,0.022462885826826096,869
113,0.14157786965370178,869
114,-1.458829641342163,869
115,0.10162621736526489,869
116,-1.7772321701049805,869
117,1.6922975778579712,869
118,0.8384041786193848,869
119,-2.761781692504883,869
120,0.2754231095314026,869
121,-1.3757283687591553,869
122,-0.20539912581443787,869
123,-1.3721109628677368,869
124,2.150770664215088,869
125,-0.694960355758667,869
126,2.1623597145080566,869
