train_guid,influence,test_guid
0,0.16851863265037537,514
1,-0.02844238094985485,514
2,-0.017970755696296692,514
3,0.22570884227752686,514
4,0.20426222681999207,514
5,0.10002699494361877,514
6,-0.04172239080071449,514
7,-0.08108075708150864,514
8,0.05662154778838158,514
9,-0.5764878988265991,514
10,0.0402071550488472,514
11,0.07364534586668015,514
12,0.07340344041585922,514
13,0.09653317928314209,514
14,0.3164480924606323,514
15,-0.010015493258833885,514
16,0.2806324362754822,514
17,-0.03536418825387955,514
18,0.15490853786468506,514
19,-0.46110785007476807,514
20,-0.02976318635046482,514
21,-1.6103880405426025,514
22,0.013746590353548527,514
23,-0.14111746847629547,514
24,0.028705362230539322,514
25,-0.031621795147657394,514
26,0.06056773290038109,514
27,-0.10585518181324005,514
28,-0.084678053855896,514
29,0.10571413487195969,514
30,0.44092559814453125,514
31,-0.10145211219787598,514
32,0.21913956105709076,514
33,0.15787474811077118,514
34,-0.04092611372470856,514
35,-0.24465709924697876,514
36,-0.4459405541419983,514
37,-0.04519347473978996,514
38,0.18756936490535736,514
39,-0.3588142991065979,514
40,0.289900541305542,514
41,-0.0695175975561142,514
42,0.3037565350532532,514
43,-0.10079202055931091,514
44,0.2809816896915436,514
45,-0.07359661906957626,514
46,0.003250154433771968,514
47,1.2822273969650269,514
48,-0.24059943854808807,514
49,-0.1224525049328804,514
50,0.10600723326206207,514
51,-0.45819517970085144,514
52,-0.03451341390609741,514
53,-0.014585479162633419,514
54,0.002557125873863697,514
55,0.2289898544549942,514
56,0.020596932619810104,514
57,-0.10905548930168152,514
58,0.06255581229925156,514
59,0.06394617259502411,514
60,-0.1671384572982788,514
61,0.10788407176733017,514
62,0.33935752511024475,514
63,0.5492263436317444,514
64,0.768627405166626,514
65,-0.19265618920326233,514
66,0.4028242826461792,514
67,-0.06477594375610352,514
68,0.3483894467353821,514
69,-0.006640016101300716,514
70,-0.061583176255226135,514
71,0.05271388590335846,514
72,-6.26537948846817e-05,514
73,-0.08125957101583481,514
74,1.1263328790664673,514
75,-0.0005654771812260151,514
76,-0.06801515817642212,514
77,-0.008880036883056164,514
78,0.4320187568664551,514
79,-0.1288415789604187,514
80,-0.02216821350157261,514
81,0.01817243918776512,514
82,-0.27969640493392944,514
83,-0.037404563277959824,514
84,-0.06833237409591675,514
85,0.828436553478241,514
86,-0.17404121160507202,514
87,-0.1491357386112213,514
88,-0.02445748820900917,514
89,-0.08490488678216934,514
90,0.4163472354412079,514
91,-1.5002504587173462,514
92,0.14824582636356354,514
93,-0.09154536575078964,514
94,-2.415966510772705,514
95,-0.06372075527906418,514
96,0.022560982033610344,514
97,-0.5212993621826172,514
98,-0.012525370344519615,514
99,-0.05818506330251694,514
100,0.05931301414966583,514
101,-0.006281167268753052,514
102,0.2808532416820526,514
103,-0.28803107142448425,514
104,0.5109917521476746,514
105,-1.1329482793807983,514
106,0.2600270211696625,514
107,0.5330971479415894,514
108,-0.2586313784122467,514
109,-0.022374272346496582,514
110,0.3178463578224182,514
111,0.053145356476306915,514
112,-0.009896012023091316,514
113,-0.0020095636136829853,514
114,0.08736489713191986,514
115,0.054150573909282684,514
116,0.14150306582450867,514
117,0.08165287226438522,514
118,-0.11081250011920929,514
119,0.5664293169975281,514
120,-0.03286643698811531,514
121,0.07869131863117218,514
122,0.02610812708735466,514
123,0.9555407166481018,514
124,-0.07245822995901108,514
125,0.39128488302230835,514
126,-0.8323241472244263,514
127,-0.0007950449362397194,514
128,-0.011059869080781937,514
129,0.006669556722044945,514
130,-0.25188934803009033,514
131,1.1986631155014038,514
132,-0.00590125098824501,514
133,-0.013605264015495777,514
134,0.016771143302321434,514
135,-1.1419636011123657,514
136,-0.029671844094991684,514
137,0.009724810719490051,514
138,0.02181932143867016,514
139,0.46077507734298706,514
140,-0.030467407777905464,514
141,-0.02048632875084877,514
142,-0.14486931264400482,514
143,0.3924216628074646,514
144,0.435629278421402,514
145,-0.1976141333580017,514
146,2.486666202545166,514
147,-0.08755694329738617,514
148,0.062316954135894775,514
149,-0.07871947437524796,514
150,-0.0007913836743682623,514
151,0.28304868936538696,514
152,0.012900440022349358,514
153,-0.11945149302482605,514
154,0.10445006191730499,514
155,0.44170576333999634,514
156,-0.011805184185504913,514
157,-0.3309035897254944,514
158,-0.20233431458473206,514
159,0.18614259362220764,514
160,-0.6926252841949463,514
161,0.07957369834184647,514
162,-0.05576414614915848,514
163,-0.37367719411849976,514
164,-0.08354833722114563,514
165,0.15085892379283905,514
166,-0.1965518593788147,514
167,-0.11306053400039673,514
168,0.645149290561676,514
169,0.6938377618789673,514
170,-0.0798279270529747,514
171,0.07299882173538208,514
172,-1.2805118560791016,514
173,0.19603995978832245,514
174,-0.015038292855024338,514
175,0.30806851387023926,514
176,-0.14686833322048187,514
177,-0.11870305985212326,514
178,0.12642671167850494,514
179,-0.12299176305532455,514
180,0.6134974360466003,514
181,0.6032534837722778,514
182,-0.2898663878440857,514
183,0.4361377954483032,514
184,-0.12421416491270065,514
185,-0.23202013969421387,514
186,0.22682538628578186,514
187,0.45201241970062256,514
188,-0.020948121324181557,514
189,0.010649126954376698,514
190,2.3359663486480713,514
191,-0.783704400062561,514
192,-0.0028878911398351192,514
193,0.5650291442871094,514
194,0.12073501944541931,514
195,0.4206143617630005,514
196,-0.07507610321044922,514
197,-0.08107685297727585,514
198,0.3500814735889435,514
199,0.06675587594509125,514
200,0.21896067261695862,514
201,-0.11726827174425125,514
202,0.8267111778259277,514
203,-0.04281938076019287,514
204,-0.1447853446006775,514
205,-0.015545716509222984,514
206,-1.0930923223495483,514
207,0.03803727775812149,514
208,-0.02360481210052967,514
209,0.5869234204292297,514
210,0.2102164626121521,514
211,0.2401846945285797,514
212,-0.3414093255996704,514
213,0.7724229693412781,514
214,0.04261700436472893,514
215,-0.05951299890875816,514
216,-0.07710694521665573,514
217,-0.017151527106761932,514
218,0.3364117443561554,514
219,-0.010368858464062214,514
220,-0.04187653958797455,514
221,-0.011239409446716309,514
222,0.23953533172607422,514
223,-0.20474842190742493,514
224,-0.7772007584571838,514
225,-0.0781252384185791,514
226,-0.1512945145368576,514
227,0.1268259435892105,514
228,0.03694815933704376,514
229,-0.16431616246700287,514
230,-0.41140639781951904,514
231,-0.2674649953842163,514
232,-0.24645960330963135,514
233,-0.051381323486566544,514
234,0.00439179502427578,514
235,0.1449468731880188,514
236,0.06034662574529648,514
237,0.4907521605491638,514
238,0.124558225274086,514
239,-0.13062728941440582,514
240,0.013012800365686417,514
241,0.5396441221237183,514
242,-0.17544066905975342,514
243,-0.015228737145662308,514
244,1.385788083076477,514
245,-0.0943809300661087,514
246,-0.22253423929214478,514
247,0.4233098030090332,514
248,0.1642688810825348,514
249,0.14835584163665771,514
250,0.1562815010547638,514
251,0.04753643274307251,514
252,0.012295872904360294,514
253,1.2225139141082764,514
254,0.8653613328933716,514
255,-0.02959757298231125,514
256,0.17342965304851532,514
257,0.34123870730400085,514
258,0.17379291355609894,514
259,-0.22525641322135925,514
260,0.018728483468294144,514
261,-0.1084318459033966,514
262,0.9546496868133545,514
263,0.04380986839532852,514
264,-0.011640239506959915,514
265,-0.07400014996528625,514
266,0.580723226070404,514
267,-0.2408829629421234,514
268,0.01158541813492775,514
269,-0.06444167345762253,514
270,0.41217562556266785,514
271,0.06388888508081436,514
272,0.16598257422447205,514
273,-0.043103739619255066,514
274,-0.19935086369514465,514
275,-0.02532750554382801,514
276,-0.06816532462835312,514
277,-0.07524354755878448,514
278,-0.09799173474311829,514
279,0.31108295917510986,514
280,-0.37389814853668213,514
