train_guid,influence,test_guid
0,0.22572636604309082,662
1,-0.004356410354375839,662
2,-0.001226234482601285,662
3,-0.4121437072753906,662
4,-0.12447519600391388,662
5,-0.1459999680519104,662
6,-0.00010717147961258888,662
7,0.37853026390075684,662
8,-0.11476154625415802,662
9,0.4182436764240265,662
10,-0.07357089966535568,662
11,-0.04659336060285568,662
12,-0.19161908328533173,662
13,-0.2198392152786255,662
14,-0.07042014598846436,662
15,0.06481339037418365,662
16,-0.5523539185523987,662
17,0.02410770393908024,662
18,-0.8434377908706665,662
19,0.061892684549093246,662
20,0.021973032504320145,662
21,0.9889423847198486,662
22,0.0682816207408905,662
23,0.0037146583199501038,662
24,-0.01294882595539093,662
25,-0.002559640910476446,662
26,-0.03971682861447334,662
27,0.1129288449883461,662
28,0.07731758058071136,662
29,-0.08546799421310425,662
30,-0.28109467029571533,662
31,0.2439700961112976,662
32,-0.06453759968280792,662
33,-0.10576184093952179,662
34,-0.6079070568084717,662
35,0.10913629829883575,662
36,0.0690857395529747,662
37,0.007853416725993156,662
38,-0.06869098544120789,662
39,0.6637455821037292,662
40,-0.25833168625831604,662
41,-0.33933356404304504,662
42,-0.5806288719177246,662
43,0.03515779227018356,662
44,-0.4320198893547058,662
45,0.05207277089357376,662
46,0.011441868729889393,662
47,-0.5126751661300659,662
48,0.08686084300279617,662
49,-0.16842243075370789,662
50,-0.49768832325935364,662
51,0.3963755965232849,662
52,-0.2385157197713852,662
53,0.012530239298939705,662
54,-0.22573015093803406,662
55,-0.10510656237602234,662
56,-0.06993432343006134,662
57,0.07728561758995056,662
58,0.1110125482082367,662
59,-0.3325551152229309,662
60,0.2508614659309387,662
61,-0.34378474950790405,662
62,-0.3279303312301636,662
63,0.08146709203720093,662
64,-0.4405946731567383,662
65,1.0582246780395508,662
66,-0.3459264934062958,662
67,-0.5786884427070618,662
68,-0.363572359085083,662
69,0.0016850805841386318,662
70,-0.37572628259658813,662
71,-0.05220749229192734,662
72,0.1868288815021515,662
73,-0.40883079171180725,662
74,-0.5080664753913879,662
75,-0.0060756392776966095,662
76,-0.1378675401210785,662
77,-0.06956689059734344,662
78,-0.1605542004108429,662
79,0.0012434134259819984,662
80,0.053939878940582275,662
81,0.09981166571378708,662
82,0.8361173868179321,662
83,0.0304093100130558,662
84,0.10751713812351227,662
85,-0.17450882494449615,662
86,0.12022280693054199,662
87,0.029058903455734253,662
88,-0.004486452788114548,662
89,0.255975604057312,662
90,-0.44799238443374634,662
91,0.09864449501037598,662
92,-0.7397782802581787,662
93,0.036098405718803406,662
94,0.46747541427612305,662
95,0.35442227125167847,662
96,0.008334971964359283,662
97,0.5808151364326477,662
98,0.01676301285624504,662
99,0.041710641235113144,662
100,0.3443719148635864,662
101,0.09400318562984467,662
102,-0.48878541588783264,662
103,0.9982451796531677,662
104,-0.25155043601989746,662
105,0.30779799818992615,662
106,-0.26946717500686646,662
107,-0.6244950294494629,662
108,0.06062527000904083,662
109,0.5224392414093018,662
110,-0.3689018487930298,662
111,0.30547410249710083,662
112,0.0008669458911754191,662
113,-0.0025420566089451313,662
114,-0.17348146438598633,662
115,-0.40227144956588745,662
116,-0.21482110023498535,662
117,-0.3533324599266052,662
118,-0.022847481071949005,662
119,-0.8103742003440857,662
120,-0.0015470772050321102,662
121,-0.23393133282661438,662
122,-0.030243828892707825,662
123,-0.8871543407440186,662
124,0.22932806611061096,662
125,-0.14545178413391113,662
126,0.3165976405143738,662
127,-0.00015501774032600224,662
128,0.007293447852134705,662
129,-0.5303326845169067,662
130,0.3443599343299866,662
131,-0.4564223289489746,662
132,0.0033480622805655003,662
133,2.3041851818561554e-05,662
134,-0.15932722389698029,662
135,0.7028095722198486,662
136,0.005693455692380667,662
137,0.6022717952728271,662
138,-0.19304627180099487,662
139,-0.5522054433822632,662
140,0.1433722972869873,662
141,0.017963841557502747,662
142,0.036386895924806595,662
143,-0.42534738779067993,662
144,-0.6248012781143188,662
145,0.14605629444122314,662
146,-0.7711940407752991,662
147,0.08604960143566132,662
148,-0.18836386501789093,662
149,-0.11144395172595978,662
150,0.00013247953029349446,662
151,-0.4019864797592163,662
152,0.4227580428123474,662
153,0.15294471383094788,662
154,-0.4196205735206604,662
155,-0.1182866021990776,662
156,0.047441452741622925,662
157,0.27449601888656616,662
158,0.04422137886285782,662
159,-0.6086392998695374,662
160,0.14994913339614868,662
161,-0.1662639081478119,662
162,0.024857154116034508,662
163,0.29752790927886963,662
164,0.2479088306427002,662
165,-0.03444661572575569,662
166,0.12186196446418762,662
167,0.12180101871490479,662
168,-0.2519330680370331,662
169,-0.1700170785188675,662
170,0.2110358327627182,662
171,0.008035019040107727,662
172,1.4843616485595703,662
173,-0.5611906051635742,662
174,0.003261609934270382,662
175,-0.47986528277397156,662
176,0.16121026873588562,662
177,0.5034377574920654,662
178,-0.4040295481681824,662
179,0.14721964299678802,662
180,-0.09762748330831528,662
181,-0.7363392114639282,662
182,-0.012479886412620544,662
183,-0.06237974762916565,662
184,0.0438726432621479,662
185,0.45054179430007935,662
186,-0.3158456087112427,662
187,-0.14829209446907043,662
188,-0.0033942991867661476,662
189,-0.05469093099236488,662
190,-0.1218024492263794,662
191,0.36578381061553955,662
192,0.318653404712677,662
193,-0.14458662271499634,662
194,0.018733538687229156,662
195,-0.3592553436756134,662
196,0.08234915137290955,662
197,-0.002182070165872574,662
198,-0.381946861743927,662
199,-0.0510077178478241,662
200,-0.11072058230638504,662
201,0.1886613368988037,662
202,-0.36236274242401123,662
203,-0.029849093407392502,662
204,-0.42690351605415344,662
205,0.005547913257032633,662
206,0.20058009028434753,662
207,-0.013939253985881805,662
208,0.04664641246199608,662
209,-0.5232229828834534,662
210,-0.5979246497154236,662
211,-0.124423548579216,662
212,0.1359001249074936,662
213,-0.5096737146377563,662
214,-0.8462429046630859,662
215,0.05010242760181427,662
216,0.20761024951934814,662
217,0.4512343406677246,662
218,-0.5252768993377686,662
219,0.003396267769858241,662
220,0.0652761310338974,662
221,0.00437038391828537,662
222,-0.36513492465019226,662
223,0.08628708124160767,662
224,0.9382867217063904,662
225,-0.024973880499601364,662
226,-0.5714622735977173,662
227,-0.20602291822433472,662
228,-0.23203112185001373,662
229,0.31728705763816833,662
230,0.6894590258598328,662
231,0.12210267037153244,662
232,0.1872498244047165,662
233,-0.2151130735874176,662
234,0.07500508427619934,662
235,-0.31495702266693115,662
236,-0.1993529498577118,662
237,-0.5974307060241699,662
238,-0.14737290143966675,662
239,0.02605048194527626,662
240,0.2442675530910492,662
241,0.11622819304466248,662
242,-0.4116398096084595,662
243,0.302368700504303,662
244,-0.7569416165351868,662
245,0.028698047623038292,662
246,0.02848885953426361,662
247,-0.06058458238840103,662
248,0.08441255986690521,662
249,-0.019655589014291763,662
250,-0.29120057821273804,662
251,-0.3182128965854645,662
252,-0.0390193909406662,662
253,-0.21734783053398132,662
254,-0.25425606966018677,662
255,0.03622051328420639,662
256,-0.34902119636535645,662
257,-0.6048905849456787,662
258,-0.49294906854629517,662
259,0.5597859025001526,662
260,-0.058549828827381134,662
261,0.2454250603914261,662
262,0.23660093545913696,662
263,-0.12912696599960327,662
264,-0.1854810118675232,662
265,-0.042450934648513794,662
266,0.39021599292755127,662
267,0.055830225348472595,662
268,0.07532449066638947,662
269,0.08373350650072098,662
270,-0.45629066228866577,662
271,-0.10672210901975632,662
272,-0.13630327582359314,662
273,-0.20670990645885468,662
274,0.029729951173067093,662
275,-0.2607787549495697,662
276,0.06902909278869629,662
277,0.2539050281047821,662
278,0.03931450843811035,662
279,-0.4349040985107422,662
280,0.024431202560663223,662
281,0.5729399919509888,662
282,0.38910335302352905,662
283,0.29764094948768616,662
284,-0.2022685408592224,662
285,0.4099810719490051,662
286,-0.11243855953216553,662
287,0.09686025232076645,662
288,0.021002212539315224,662
289,0.015652310103178024,662
290,0.45895737409591675,662
291,0.10366576910018921,662
292,0.27865397930145264,662
293,-0.24615001678466797,662
294,0.0233119186013937,662
295,0.27433934807777405,662
296,-0.00179305300116539,662
297,-0.1520978808403015,662
298,-0.4639880657196045,662
299,-0.5322967171669006,662
300,0.014374930411577225,662
301,0.025354085490107536,662
302,-0.42125338315963745,662
303,0.13620132207870483,662
304,-0.1309032440185547,662
305,0.006157344672828913,662
306,-0.061191659420728683,662
307,-0.05198271572589874,662
308,0.008290127851068974,662
309,0.5752529501914978,662
310,0.046871721744537354,662
311,0.8900333642959595,662
312,0.024662133306264877,662
313,-0.0360872782766819,662
314,-0.2966817617416382,662
315,-0.3899235129356384,662
316,-0.20656408369541168,662
317,-0.413810133934021,662
318,-0.321698933839798,662
319,0.6175568103790283,662
320,-0.03253457695245743,662
321,0.03368116915225983,662
322,0.005353478714823723,662
323,-0.33768272399902344,662
324,0.004620762541890144,662
325,0.18434640765190125,662
326,0.28989213705062866,662
327,-0.2603284418582916,662
328,0.5012533664703369,662
329,-0.0024781571701169014,662
330,-0.1279062032699585,662
331,0.304849773645401,662
332,0.16337107121944427,662
